Name,Rate,Comm,Url,Address,Business_Time
Morn Sun Forest.慕日森林,4.7,104,https://www.google.com.tw/maps/place/Morn+Sun+Forest.%E6%85%95%E6%97%A5%E6%A3%AE%E6%9E%97/data=!4m7!3m6!1s0x3442abd3ae5367b7:0xaf7ea8ca980dc9d1!8m2!3d25.0435256!4d121.5743366!16s%2Fg%2F11smyk7xn7!19sChIJt2dTrtOrQjQR0ckNmMqofq8?authuser=0&hl=zh-TW&rclk=1,110台北市信義區永吉路278巷57弄5號,星期一、13:00 到 20:00; 星期二、休息; 星期三、13:00 到 20:00; 星期四、13:00 到 20:00; 星期五、13:00 到 20:00; 星期六、13:00 到 20:00; 星期日、13:00 到 20:00. 隱藏本週營業時間
在山野對話,4.5,357,https://www.google.com.tw/maps/place/%E5%9C%A8%E5%B1%B1%E9%87%8E%E5%B0%8D%E8%A9%B1/data=!4m7!3m6!1s0x3442ac6363ed8487:0x3a0b826b8f389f0a!8m2!3d25.0780797!4d121.5772581!16s%2Fg%2F11b6r_dljk!19sChIJh4TtY2OsQjQRCp84j2uCCzo?authuser=0&hl=zh-TW&rclk=1,114台北市內湖區港墘路127巷16弄10號,星期一、12:00 到 17:00; 星期二、12:00 到 17:00; 星期三、12:00 到 17:00; 星期四、12:00 到 17:00; 星期五、12:00 到 17:00; 星期六、休息; 星期日、休息. 隱藏本週營業時間
貓隱村,4.6,398,https://www.google.com.tw/maps/place/%E8%B2%93%E9%9A%B1%E6%9D%91/data=!4m7!3m6!1s0x3442a81675f21753:0xf6a2bed1645a671e!8m2!3d25.0083001!4d121.5106054!16s%2Fg%2F11f1wbpj99!19sChIJUxfydRaoQjQRHmdaZNG-ovY?authuser=0&hl=zh-TW&rclk=1,234新北市永和區永平路157巷6弄2號1樓,星期一、13:30 到 20:30; 星期二、休息; 星期三、13:30 到 20:30; 星期四、13:30 到 20:30; 星期五、13:30 到 20:30; 星期六、13:30 到 20:30; 星期日、13:30 到 20:30. 隱藏本週營業時間
木童繪本咖啡,4.6,525,https://www.google.com.tw/maps/place/%E6%9C%A8%E7%AB%A5%E7%B9%AA%E6%9C%AC%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3442a926827038cb:0x8c92f7d44becdd21!8m2!3d25.0709542!4d121.4970009!16s%2Fg%2F1pp2vj7f6!19sChIJyzhwgiapQjQRId3sS9T3kow?authuser=0&hl=zh-TW&rclk=1,241新北市三重區仁愛街19號,星期一、休息; 星期二、11:00 到 20:00; 星期三、11:00 到 20:00; 星期四、11:00 到 20:00; 星期五、11:00 到 20:00; 星期六、10:00 到 22:00; 星期日、10:00 到 22:00. 隱藏本週營業時間
我們在海邊,4.3,"1,283",https://www.google.com.tw/maps/place/%E6%88%91%E5%80%91%E5%9C%A8%E6%B5%B7%E9%82%8A/data=!4m7!3m6!1s0x3442b12ea479d17f:0x4f40844ba9a2a11d!8m2!3d25.2553374!4d121.4747073!16s%2Fg%2F11sf_1v1dw!19sChIJf9F5pC6xQjQRHaGiqUuEQE8?authuser=0&hl=zh-TW&rclk=1,252新北市三芝區北勢子12-1號,星期一、11:00 到 18:00; 星期二、11:00 到 18:00; 星期三、11:00 到 18:00; 星期四、休息; 星期五、11:00 到 18:00; 星期六、11:00 到 18:00; 星期日、11:00 到 18:00. 隱藏本週營業時間
羊水,4.5,374,https://www.google.com.tw/maps/place/%E7%BE%8A%E6%B0%B4/data=!4m7!3m6!1s0x345d51d5efb33471:0xf8bf4f4cf0285e71!8m2!3d25.0298623!4d121.7473079!16s%2Fg%2F11mw7r9ksx!19sChIJcTSz79VRXTQRcV4o8ExPv_g?authuser=0&hl=zh-TW&rclk=1,226新北市7號,星期一、12:00 到 18:00; 星期二、休息; 星期三、休息; 星期四、休息; 星期五、休息; 星期六、12:00 到 18:00; 星期日、12:00 到 18:00. 隱藏本週營業時間
Balloon Coffee 氣球咖啡,4.6,378,https://www.google.com.tw/maps/place/Balloon+Coffee+%E6%B0%A3%E7%90%83%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3442a92591b895cf:0x94efb3735ec64846!8m2!3d25.0120751!4d121.5141766!16s%2Fg%2F11gpgcn001!19sChIJz5W4kSWpQjQRRkjGXnOz75Q?authuser=0&hl=zh-TW&rclk=1,234新北市永和區信義路19號,星期一、休息; 星期二、11:00 到 18:00; 星期三、11:00 到 18:00; 星期四、11:00 到 18:00; 星期五、11:00 到 18:00; 星期六、10:00 到 18:00; 星期日、10:00 到 18:00. 隱藏本週營業時間
公雞咖啡 (沒有招牌),4.3,"3,541",https://www.google.com.tw/maps/place/%E5%85%AC%E9%9B%9E%E5%92%96%E5%95%A1+%28%E6%B2%92%E6%9C%89%E6%8B%9B%E7%89%8C%29/data=!4m7!3m6!1s0x3442b0c508c6c5db:0x691b032820af0e8d!8m2!3d25.2503579!4d121.467927!16s%2Fg%2F1tf21sq5!19sChIJ28XGCMWwQjQRjQ6vICgDG2k?authuser=0&hl=zh-TW&rclk=1,252新北市三芝區北勢子45-16號,星期一、11:00 到 19:00; 星期二、11:00 到 19:00; 星期三、休息; 星期四、11:00 到 19:00; 星期五、11:00 到 19:00; 星期六、11:00 到 19:00; 星期日、11:00 到 19:00. 隱藏本週營業時間
馬克老爹咖啡烘焙門市,4.3,390,https://www.google.com.tw/maps/place/%E9%A6%AC%E5%85%8B%E8%80%81%E7%88%B9%E5%92%96%E5%95%A1%E7%83%98%E7%84%99%E9%96%80%E5%B8%82/data=!4m7!3m6!1s0x345d53512fc1c21b:0xbd908d387dc199b9!8m2!3d25.0580959!4d121.6360136!16s%2Fg%2F11c60srmhz!19sChIJG8LBL1FTXTQRuZnBfTiNkL0?authuser=0&hl=zh-TW&rclk=1,,
阿達阿永咖啡廳 春嶺店,4.4,837,https://www.google.com.tw/maps/place/%E9%98%BF%E9%81%94%E9%98%BF%E6%B0%B8%E5%92%96%E5%95%A1%E5%BB%B3+%E6%98%A5%E5%B6%BA%E5%BA%97/data=!4m7!3m6!1s0x346803803b95bd69:0xed587d8d6ccc7569!8m2!3d24.9892143!4d121.5094375!16s%2Fg%2F11h5rd6j3g!19sChIJab2VO4ADaDQRaXXMbI19WO0?authuser=0&hl=zh-TW&rclk=1,235新北市中和區捷運路37號全聯（正後方,星期一、10:00 到 18:00; 星期二、10:00 到 18:00; 星期三、10:00 到 18:00; 星期四、10:00 到 18:00; 星期五、10:00 到 18:00; 星期六、10:00 到 18:00; 星期日、10:00 到 18:00. 隱藏本週營業時間
BellyFlopp Cafe,4.5,245,https://www.google.com.tw/maps/place/BellyFlopp+Cafe/data=!4m7!3m6!1s0x3468017ed01d0fe1:0xe81157264c118cc6!8m2!3d24.9332182!4d121.5533402!16s%2Fg%2F11vjjd2qkb!19sChIJ4Q8d0H4BaDQRxowRTCZXEeg?authuser=0&hl=zh-TW&rclk=1,,星期一、休息; 星期二、10:30 到 17:30; 星期三、10:30 到 17:30; 星期四、10:30 到 17:30; 星期五、10:30 到 17:30; 星期六、10:30 到 19:30; 星期日、10:30 到 19:30. 隱藏本週營業時間
SUMMER’S TIME,4.2,"1,416",https://www.google.com.tw/maps/place/SUMMER%E2%80%99S+TIME/data=!4m7!3m6!1s0x3442a59a3e70d715:0xaf42414b87999412!8m2!3d25.1327359!4d121.3579524!16s%2Fg%2F11g0zpcqm7!19sChIJFddwPpqlQjQREpSZh0tBQq8?authuser=0&hl=zh-TW&rclk=1,244新北市林口區太平里汕頭1之1號,星期一、08:00 到 18:00; 星期二、休息; 星期三、08:00 到 18:00; 星期四、08:00 到 18:00; 星期五、08:00 到 18:00; 星期六、08:00 到 18:00; 星期日、08:00 到 18:00. 隱藏本週營業時間
嶼人咖啡,4.8,407,https://www.google.com.tw/maps/place/%E5%B6%BC%E4%BA%BA%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3442ab174783ecd3:0x33d93299e018b39!8m2!3d25.0507937!4d121.5682162!16s%2Fg%2F11n090bffx!19sChIJ0-yDRxerQjQROYsBnimTPQM?authuser=0&hl=zh-TW&rclk=1,105台北市松山區南京東路五段250巷2弄39號1樓右側,星期一、12:00 到 20:00; 星期二、12:00 到 20:00; 星期三、12:00 到 20:00; 星期四、休息; 星期五、12:00 到 20:00; 星期六、12:00 到 20:00; 星期日、12:00 到 20:00. 隱藏本週營業時間
Coppii Lumii living coffee 冉冉生活(新板),4.1,696,https://www.google.com.tw/maps/place/Coppii+Lumii+living+coffee+%E5%86%89%E5%86%89%E7%94%9F%E6%B4%BB%28%E6%96%B0%E6%9D%BF%29/data=!4m7!3m6!1s0x3442a93b6ea97db9:0x4d3dafd054f0d18a!8m2!3d25.0179288!4d121.4689067!16s%2Fg%2F11tmr2q5jq!19sChIJuX2pbjupQjQRitHwVNCvPU0?authuser=0&hl=zh-TW&rclk=1,,星期一、09:00 到 18:30; 星期二、09:00 到 18:30; 星期三、09:00 到 18:30; 星期四、09:00 到 18:30; 星期五、09:00 到 18:30; 星期六、09:00 到 18:30; 星期日、09:00 到 18:30. 隱藏本週營業時間
大山咖啡店,4.6,601,https://www.google.com.tw/maps/place/%E5%A4%A7%E5%B1%B1%E5%92%96%E5%95%A1%E5%BA%97/data=!4m7!3m6!1s0x3442abb36cfffb83:0x2818f7b33ab60b59!8m2!3d25.0276301!4d121.5668061!16s%2Fg%2F11hbk8nl80!19sChIJg_v_bLOrQjQRWQu2OrP3GCg?authuser=0&hl=zh-TW&rclk=1,110台北市信義區莊敬路423巷2弄1號,星期一、10:00 到 18:00; 星期二、10:00 到 18:00; 星期三、休息; 星期四、10:00 到 18:00; 星期五、10:00 到 18:00; 星期六、12:00 到 19:00; 星期日、12:00 到 19:00. 隱藏本週營業時間
Utroo café,4.7,594,https://www.google.com.tw/maps/place/Utroo+caf%C3%A9/data=!4m7!3m6!1s0x3442ab8d322fe6c1:0xe58a165f581cbb2f!8m2!3d25.040366!4d121.5711279!16s%2Fg%2F11nfw2gflq!19sChIJweYvMo2rQjQRL7scWF8WiuU?authuser=0&hl=zh-TW&rclk=1,110台北市信義區忠孝東路五段236巷2弄15號,星期一、12:00 到 20:00; 星期二、12:00 到 20:00; 星期三、12:00 到 20:00; 星期四、休息; 星期五、12:00 到 20:00; 星期六、12:00 到 20:00; 星期日、12:00 到 20:00. 隱藏本週營業時間
三層,4.2,373,https://www.google.com.tw/maps/place/%E4%B8%89%E5%B1%A4/data=!4m7!3m6!1s0x3442ab9591c96219:0x18eecfe52f17eb45!8m2!3d25.0072478!4d121.5178805!16s%2Fg%2F11c4b3nfsf!19sChIJGWLJkZWrQjQRResXL-XP7hg?authuser=0&hl=zh-TW&rclk=1,,星期一、休息; 星期二、休息; 星期三、13:00 到 18:00; 星期四、13:00 到 18:00; 星期五、13:00 到 18:00; 星期六、13:00 到 18:00; 星期日、13:00 到 18:00. 隱藏本週營業時間
The Edge 邊緣咖啡 (安靜空間),4.7,230,https://www.google.com.tw/maps/place/The+Edge+%E9%82%8A%E7%B7%A3%E5%92%96%E5%95%A1+%28%E5%AE%89%E9%9D%9C%E7%A9%BA%E9%96%93%29/data=!4m7!3m6!1s0x3442af762a00a009:0x27b31995ff443968!8m2!3d25.1357575!4d121.4602413!16s%2Fg%2F11g8wxwg77!19sChIJCaAAKnavQjQRaDlE_5UZsyc?authuser=0&hl=zh-TW&rclk=1,251新北市淡水區民權路173巷3號1樓,星期一、休息; 星期二、12:00 到 21:00; 星期三、12:00 到 21:00; 星期四、14:00 到 23:00; 星期五、11:00 到 19:00; 星期六、11:00 到 19:00; 星期日、11:00 到 19:00. 隱藏本週營業時間
奶油先生(無提供訂位),4.4,398,https://www.google.com.tw/maps/place/%E5%A5%B6%E6%B2%B9%E5%85%88%E7%94%9F%28%E7%84%A1%E6%8F%90%E4%BE%9B%E8%A8%82%E4%BD%8D%29/data=!4m7!3m6!1s0x3442a841d3b7b51b:0x9222e67c9124d5fc!8m2!3d25.0304674!4d121.4689744!16s%2Fg%2F11b6tywf49!19sChIJG7W300GoQjQR_NUkkXzmIpI?authuser=0&hl=zh-TW&rclk=1,220新北市板橋區松江街107號,星期一、休息; 星期二、休息; 星期三、休息; 星期四、休息; 星期五、14:00 到 19:00; 星期六、12:00 到 19:00; 星期日、12:00 到 19:00. 隱藏本週營業時間
書店 咖啡 「凝流書店生活」,4.5,623,https://www.google.com.tw/maps/place/%E6%9B%B8%E5%BA%97+%E5%92%96%E5%95%A1+%E3%80%8C%E5%87%9D%E6%B5%81%E6%9B%B8%E5%BA%97%E7%94%9F%E6%B4%BB%E3%80%8D/data=!4m7!3m6!1s0x346802abe85fb66d:0xbee16d34425550a9!8m2!3d25.0065142!4d121.4505253!16s%2Fg%2F1q64fqdl6!19sChIJbbZf6KsCaDQRqVBVQjRt4b4?authuser=0&hl=zh-TW&rclk=1,220新北市板橋區大觀路一段29巷81號,星期一、11:30 到 20:00; 星期二、11:30 到 20:00; 星期三、11:30 到 20:00; 星期四、11:30 到 20:00; 星期五、11:30 到 20:00; 星期六、11:30 到 20:00; 星期日、11:30 到 20:00. 隱藏本週營業時間
Coffee Drops 咖啡點滴,4.7,73,https://www.google.com.tw/maps/place/Coffee+Drops+%E5%92%96%E5%95%A1%E9%BB%9E%E6%BB%B4/data=!4m7!3m6!1s0x3442aa4b3805f2e7:0x6b00ec14b61f3756!8m2!3d25.0158043!4d121.5186312!16s%2Fg%2F11hbg9kjdw!19sChIJ5_IFOEuqQjQRVjcfthTsAGs?authuser=0&hl=zh-TW&rclk=1,234新北市永和區博愛街30號,星期一、休息; 星期二、13:00 到 21:00; 星期三、13:00 到 21:00; 星期四、13:00 到 21:00; 星期五、13:00 到 21:00; 星期六、13:00 到 21:00; 星期日、13:00 到 20:00. 隱藏本週營業時間
莫內咖啡-新北深坑景觀咖啡廳寵物友善網美餐廳推薦,4.0,"1,274",https://www.google.com.tw/maps/place/%E8%8E%AB%E5%85%A7%E5%92%96%E5%95%A1-%E6%96%B0%E5%8C%97%E6%B7%B1%E5%9D%91%E6%99%AF%E8%A7%80%E5%92%96%E5%95%A1%E5%BB%B3%E5%AF%B5%E7%89%A9%E5%8F%8B%E5%96%84%E7%B6%B2%E7%BE%8E%E9%A4%90%E5%BB%B3%E6%8E%A8%E8%96%A6/data=!4m7!3m6!1s0x345d512c7c5fefd9:0x1e22dcf65a6d1361!8m2!3d25.0094534!4d121.6216954!16s%2Fg%2F1tngn02c!19sChIJ2e9ffCxRXTQRYRNtWvbcIh4?authuser=0&hl=zh-TW&rclk=1,,星期一、11:00 到 18:00; 星期二、11:00 到 18:00; 星期三、11:00 到 18:00; 星期四、10:00 到 18:00; 星期五、11:00 到 18:00; 星期六、09:30 到 19:00; 星期日、09:30 到 18:00. 隱藏本週營業時間
🐱豬豬咖啡🐱/不限時貓咪咖啡店❤️,4.8,438,https://www.google.com.tw/maps/place/%F0%9F%90%B1%E8%B1%AC%E8%B1%AC%E5%92%96%E5%95%A1%F0%9F%90%B1%2F%E4%B8%8D%E9%99%90%E6%99%82%E8%B2%93%E5%92%AA%E5%92%96%E5%95%A1%E5%BA%97%E2%9D%A4%EF%B8%8F/data=!4m7!3m6!1s0x3442a9f23ec2a61f:0x48e950b8d9f6f56b!8m2!3d25.0195027!4d121.4678626!16s%2Fg%2F11hfnpfclx!19sChIJH6bCPvKpQjQRa_X22bhQ6Ug?authuser=0&hl=zh-TW&rclk=1,,星期一、10:00 到 18:00; 星期二、10:00 到 18:00; 星期三、10:00 到 18:00; 星期四、10:00 到 18:00; 星期五、10:00 到 18:00; 星期六、10:00 到 18:00; 星期日、10:00 到 18:00. 隱藏本週營業時間
怪獸天團珈琲所,4.9,71,https://www.google.com.tw/maps/place/%E6%80%AA%E7%8D%B8%E5%A4%A9%E5%9C%98%E7%8F%88%E7%90%B2%E6%89%80/data=!4m7!3m6!1s0x3442a9b7d3257dc3:0x7370c240cefafb71!8m2!3d25.037677!4d121.4483158!16s%2Fg%2F11jsr438tl!19sChIJw30l07epQjQRcfv6zkDCcHM?authuser=0&hl=zh-TW&rclk=1,24244新北市新莊區建中街48巷7號1樓,星期一、休息; 星期二、11:30 到 18:00; 星期三、11:30 到 18:00; 星期四、11:30 到 18:00; 星期五、11:30 到 18:00; 星期六、11:00 到 20:00; 星期日、11:00 到 20:00. 隱藏本週營業時間
本然生活 Nisarga Cafe,4.8,286,https://www.google.com.tw/maps/place/%E6%9C%AC%E7%84%B6%E7%94%9F%E6%B4%BB+Nisarga+Cafe/data=!4m7!3m6!1s0x3442abaf7e8b7e15:0xebd333a8aa28ba7b!8m2!3d25.0382843!4d121.5740333!16s%2Fg%2F11ll08jq_0!19sChIJFX6Lfq-rQjQRe7ooqqgz0-s?authuser=0&hl=zh-TW&rclk=1,110台北市信義區虎林街164巷60弄17號,星期一、13:00 到 19:00; 星期二、13:00 到 19:00; 星期三、休息; 星期四、13:00 到 19:00; 星期五、13:00 到 19:00; 星期六、13:00 到 19:00; 星期日、13:00 到 19:00. 隱藏本週營業時間
Koon coffee roasting studio 㒭咖啡淺焙專賣店 （新鮮咖啡豆、耳掛包）,4.4,364,https://www.google.com.tw/maps/place/Koon+coffee+roasting+studio+%E3%92%AD%E5%92%96%E5%95%A1%E6%B7%BA%E7%84%99%E5%B0%88%E8%B3%A3%E5%BA%97+%EF%BC%88%E6%96%B0%E9%AE%AE%E5%92%96%E5%95%A1%E8%B1%86%E3%80%81%E8%80%B3%E6%8E%9B%E5%8C%85%EF%BC%89/data=!4m7!3m6!1s0x3442a97a115853cd:0x58017885b4aad7ab!8m2!3d25.0536804!4d121.4858786!16s%2Fg%2F11c6yhh6m2!19sChIJzVNYEXqpQjQRq9eqtIV4AVg?authuser=0&hl=zh-TW&rclk=1,,星期一、休息; 星期二、11:00 到 18:00; 星期三、11:00 到 18:00; 星期四、11:00 到 18:00; 星期五、11:00 到 18:00; 星期六、09:00 到 18:00; 星期日、09:00 到 18:00. 隱藏本週營業時間
圖書館對面,3.9,"1,910",https://www.google.com.tw/maps/place/%E5%9C%96%E6%9B%B8%E9%A4%A8%E5%B0%8D%E9%9D%A2/data=!4m7!3m6!1s0x3442a9ddd1ed8bd7:0x89eafdcdc041a4e2!8m2!3d25.0021947!4d121.5115781!16s%2Fg%2F11b635xmsf!19sChIJ14vt0d2pQjQR4qRBwM396ok?authuser=0&hl=zh-TW&rclk=1,235新北市中和區中和路400巷14弄2號,星期一、11:00 到 21:30; 星期二、11:00 到 21:30; 星期三、11:00 到 21:30; 星期四、11:00 到 21:30; 星期五、11:00 到 21:30; 星期六、09:00 到 21:30; 星期日、09:00 到 21:30. 隱藏本週營業時間
FlourishBakery,4.7,441,https://www.google.com.tw/maps/place/FlourishBakery/data=!4m7!3m6!1s0x3442a94f03306ded:0xd11108d26ff10bb2!8m2!3d25.0283615!4d121.4700975!16s%2Fg%2F11fd4w235b!19sChIJ7W0wA0-pQjQRsgvxb9IIEdE?authuser=0&hl=zh-TW&rclk=1,220新北市板橋區文化路二段225巷9號,星期一、08:00 到 19:30; 星期二、08:00 到 19:30; 星期三、08:00 到 19:30; 星期四、08:00 到 19:30; 星期五、08:00 到 19:30; 星期六、08:00 到 19:30; 星期日、08:00 到 19:30. 隱藏本週營業時間
驚嘆號咖啡,4.3,755,https://www.google.com.tw/maps/place/%E9%A9%9A%E5%98%86%E8%99%9F%E5%92%96%E5%95%A1/data=!4m7!3m6!1s0x3442a8d0ce19e4f5:0x10428a151910bd1a!8m2!3d25.0786454!4d121.4850468!16s%2Fg%2F11cn9rb7m8!19sChIJ9eQZztCoQjQRGr0QGRWKQhA?authuser=0&hl=zh-TW&rclk=1,,星期一、11:00 到 21:00; 星期二、11:00 到 21:00; 星期三、休息; 星期四、11:00 到 21:00; 星期五、11:00 到 21:00; 星期六、11:00 到 21:00; 星期日、11:00 到 21:00. 隱藏本週營業時間
Sundae Coffee｜聖代 ｜潛艇堡&咖啡專賣｜蛋糕｜致理科大正門｜板橋咖啡店,4.5,283,https://www.google.com.tw/maps/place/Sundae+Coffee%EF%BD%9C%E8%81%96%E4%BB%A3+%EF%BD%9C%E6%BD%9B%E8%89%87%E5%A0%A1%26%E5%92%96%E5%95%A1%E5%B0%88%E8%B3%A3%EF%BD%9C%E8%9B%8B%E7%B3%95%EF%BD%9C%E8%87%B4%E7%90%86%E7%A7%91%E5%A4%A7%E6%AD%A3%E9%96%80%EF%BD%9C%E6%9D%BF%E6%A9%8B%E5%92%96%E5%95%A1%E5%BA%97/data=!4m7!3m6!1s0x3468027a87fc5acd:0x2427cd4fadb927bd!8m2!3d25.0211007!4d121.4654089!16s%2Fg%2F11h0snwck!19sChIJzVr8h3oCaDQRvSe5rU_NJyQ?authuser=0&hl=zh-TW&rclk=1,,星期一、11:00 到 20:30; 星期二、11:00 到 20:30; 星期三、11:00 到 20:30; 星期四、11:00 到 20:30; 星期五、11:00 到 20:30; 星期六、11:00 到 20:30; 星期日、11:00 到 20:30. 隱藏本週營業時間
山海芳園景觀咖啡廳(國聖埔9號),4.7,615,https://www.google.com.tw/maps/place/%E5%B1%B1%E6%B5%B7%E8%8A%B3%E5%9C%92%E6%99%AF%E8%A7%80%E5%92%96%E5%95%A1%E5%BB%B3%28%E5%9C%8B%E8%81%96%E5%9F%949%E8%99%9F%29/data=!4m7!3m6!1s0x345d4d65abd8d287:0x32436c57dc7cf58c!8m2!3d25.2036786!4d121.6763614!16s%2Fg%2F11svmk9f1k!19sChIJh9LYq2VNXTQRjPV83FdsQzI?authuser=0&hl=zh-TW&rclk=1,207新北市萬里區9號,星期一、10:30 到 18:00; 星期二、10:30 到 18:00; 星期三、休息; 星期四、10:30 到 18:00; 星期五、10:30 到 18:00; 星期六、10:30 到 18:00; 星期日、10:30 到 18:00. 隱藏本週營業時間
annyoung cafe,4.4,789,https://www.google.com.tw/maps/place/annyoung+cafe/data=!4m7!3m6!1s0x3442ab4473fc64f9:0x6b7ecf660b585b3!8m2!3d25.04248!4d121.553625!16s%2Fg%2F11j9h95j2c!19sChIJ-WT8c0SrQjQRs4W1YPbstwY?authuser=0&hl=zh-TW&rclk=1,106台北市大安區延吉街70巷5弄2號1樓,星期一、12:00 到 23:00; 星期二、12:00 到 23:00; 星期三、12:00 到 23:00; 星期四、12:00 到 23:00; 星期五、12:00 到 23:00; 星期六、12:00 到 23:00; 星期日、12:00 到 23:00. 隱藏本週營業時間
,,,,,
野事草店 Wild Herbs Gallery,4.6,547,https://www.google.com.tw/maps/place/%E9%87%8E%E4%BA%8B%E8%8D%89%E5%BA%97+Wild+Herbs+Gallery/data=!4m7!3m6!1s0x3442a9dba81a8abf:0x976da7fa50ead23d!8m2!3d25.1071259!4d121.8417736!16s%2Fg%2F11gvy0t5bw!19sChIJv4oaqNupQjQRPdLqUPqnbZc?authuser=0&hl=zh-TW&rclk=1,224新北市瑞芳區輕便路147號,星期一、休息; 星期二、休息; 星期三、11:00 到 18:00; 星期四、11:00 到 18:00; 星期五、11:00 到 18:00; 星期六、11:00 到 18:00; 星期日、休息. 隱藏本週營業時間
三峽Team Coffee 咖啡。停！,4.7,455,https://www.google.com.tw/maps/place/%E4%B8%89%E5%B3%BDTeam+Coffee+%E5%92%96%E5%95%A1%E3%80%82%E5%81%9C%EF%BC%81/data=!4m7!3m6!1s0x34681befd26bb25f:0xe42109890cd8f7f1!8m2!3d24.9340752!4d121.3683803!16s%2Fg%2F11c0pyshq3!19sChIJX7Jr0u8baDQR8ffYDIkJIeQ?authuser=0&hl=zh-TW&rclk=1,237新北市三峽區仁愛街2號,星期一、11:00 到 18:00; 星期二、11:00 到 18:00; 星期三、休息; 星期四、11:00 到 18:00; 星期五、11:00 到 18:00; 星期六、11:00 到 18:00; 星期日、11:00 到 18:00. 隱藏本週營業時間
心茶合一 TeaFlow 坪林店,4.5,738,https://www.google.com.tw/maps/place/%E5%BF%83%E8%8C%B6%E5%90%88%E4%B8%80+TeaFlow+%E5%9D%AA%E6%9E%97%E5%BA%97/data=!4m7!3m6!1s0x3467fff4bea93d63:0x6d8ff99b164fbad5!8m2!3d24.9353605!4d121.7134677!16s%2Fg%2F11q1df6njv!19sChIJYz2pvvT_ZzQR1bpPFpv5j20?authuser=0&hl=zh-TW&rclk=1,232新北市坪林區,星期一、10:00 到 17:00; 星期二、休息; 星期三、10:00 到 17:00; 星期四、10:00 到 17:00; 星期五、10:00 到 17:00; 星期六、10:00 到 17:00; 星期日、10:00 到 17:00. 隱藏本週營業時間
The Hippo Coffee Bar （咖啡廳早午餐）,4.7,210,https://www.google.com.tw/maps/place/The+Hippo+Coffee+Bar+%EF%BC%88%E5%92%96%E5%95%A1%E5%BB%B3%E6%97%A9%E5%8D%88%E9%A4%90%EF%BC%89/data=!4m7!3m6!1s0x3442ab0d384e9d9b:0xaa9bce3dddb15fec!8m2!3d25.0385266!4d121.5738963!16s%2Fg%2F11t537ks3q!19sChIJm51OOA2rQjQR7F-x3T3Om6o?authuser=0&hl=zh-TW&rclk=1,,星期一、10:00 到 20:00; 星期二、10:00 到 20:00; 星期三、10:00 到 20:00; 星期四、10:00 到 20:00; 星期五、10:00 到 20:00; 星期六、10:00 到 20:00; 星期日、10:00 到 20:00. 隱藏本週營業時間
貝朗咖啡 Bae Cafe｜寵物友善咖啡廳｜手工甜點｜深夜咖啡廳｜草莓蛋糕｜美式咖啡暢飲｜千層麵｜提拉米蘇｜包場活動租借｜板橋美食,4.6,122,https://www.google.com.tw/maps/place/%E8%B2%9D%E6%9C%97%E5%92%96%E5%95%A1+Bae+Cafe%EF%BD%9C%E5%AF%B5%E7%89%A9%E5%8F%8B%E5%96%84%E5%92%96%E5%95%A1%E5%BB%B3%EF%BD%9C%E6%89%8B%E5%B7%A5%E7%94%9C%E9%BB%9E%EF%BD%9C%E6%B7%B1%E5%A4%9C%E5%92%96%E5%95%A1%E5%BB%B3%EF%BD%9C%E8%8D%89%E8%8E%93%E8%9B%8B%E7%B3%95%EF%BD%9C%E7%BE%8E%E5%BC%8F%E5%92%96%E5%95%A1%E6%9A%A2%E9%A3%B2%EF%BD%9C%E5%8D%83%E5%B1%A4%E9%BA%B5%EF%BD%9C%E6%8F%90%E6%8B%89%E7%B1%B3%E8%98%87%EF%BD%9C%E5%8C%85%E5%A0%B4%E6%B4%BB%E5%8B%95%E7%A7%9F%E5%80%9F%EF%BD%9C%E6%9D%BF%E6%A9%8B%E7%BE%8E%E9%A3%9F/data=!4m7!3m6!1s0x3442a9de7ad48743:0x945423847b6d7198!8m2!3d25.0171049!4d121.4625709!16s%2Fg%2F11tp15zw95!19sChIJQ4fUet6pQjQRmHFte4QjVJQ?authuser=0&hl=zh-TW&rclk=1,,星期一、14:00 到 23:00; 星期二、14:00 到 23:00; 星期三、14:00 到 23:00; 星期四、12:00 到 18:00; 星期五、14:00 到 02:00; 星期六、12:00 到 21:00; 星期日、12:00 到 21:00. 隱藏本週營業時間
金山跳石沒有名字的咖啡店,4.2,"1,033",https://www.google.com.tw/maps/place/%E9%87%91%E5%B1%B1%E8%B7%B3%E7%9F%B3%E6%B2%92%E6%9C%89%E5%90%8D%E5%AD%97%E7%9A%84%E5%92%96%E5%95%A1%E5%BA%97/data=!4m7!3m6!1s0x345d4b2c395e8df5:0x3ce09651f4aea61d!8m2!3d25.2560998!4d121.6333317!16s%2Fg%2F1v8g8rxq!19sChIJ9Y1eOSxLXTQRHaau9FGW4Dw?authuser=0&hl=zh-TW&rclk=1,,
